date,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,crop,soil_moisture,irrigated,electricity_kWh
2018-10-19,22.98,0.0,1.1,17.35,Rice,66.6845,0,0.0
2018-10-20,22.4,0.0,1.38,16.63,Rice,65.2645,0,0.0
2018-10-21,22.04,0.18,1.44,14.86,Rice,64.0425,0,0.0
2018-10-22,21.14,0.0,1.73,17.23,Rice,62.685500000000005,0,0.0
2018-10-23,20.93,0.0,1.62,17.58,Rice,61.339000000000006,0,0.0
2018-10-24,21.69,0.0,0.93,16.74,Rice,59.9545,0,0.0
2018-10-25,21.36,0.0,1.14,16.32,Rice,58.5865,0,0.0
2018-10-26,21.43,0.0,1.25,14.15,Rice,57.215,0,0.0
2018-10-27,21.91,0.0,1.25,14.65,Rice,55.819500000000005,0,0.0
2018-10-28,21.88,0.0,1.51,15.63,Rice,54.42550000000001,0,0.0
2018-10-29,22.42,0.0,1.15,16.13,Rice,53.00450000000001,0,0.0
2018-10-30,22.09,0.0,0.9,14.87,Rice,51.60000000000001,0,0.0
2018-10-31,22.45,0.0,1.15,13.22,Rice,50.17750000000001,0,0.0
2018-11-01,22.72,0.0,0.71,12.31,Wheat,48.74150000000001,0,0.0
2018-11-02,21.86,0.0,1.14,12.94,Wheat,47.34850000000001,0,0.0
2018-11-03,21.06,0.27,2.68,12.64,Wheat,46.26550000000001,0,0.0
2018-11-04,21.26,0.52,1.62,14.15,Wheat,45.422500000000014,0,0.0
2018-11-05,17.98,0.0,1.8,12.36,Wheat,44.223500000000016,0,0.0
2018-11-06,17.38,0.0,2.58,14.62,Wheat,43.05450000000002,0,0.0
2018-11-07,17.37,0.0,1.62,15.65,Wheat,41.88600000000002,0,0.0
2018-11-08,19.5,0.0,0.92,13.16,Wheat,40.61100000000002,0,0.0
2018-11-09,19.71,0.0,0.84,12.16,Wheat,39.32550000000002,0,0.0
2018-11-10,19.46,0.0,0.83,11.15,Wheat,38.052500000000016,0,0.0
2018-11-11,19.25,0.0,1.01,12.16,Wheat,36.79000000000001,0,0.0
2018-11-12,20.8,0.0,1.09,14.08,Wheat,35.45000000000001,0,0.0
2018-11-13,21.11,0.01,0.93,10.57,Wheat,34.10450000000001,0,0.0
2018-11-14,21.63,1.22,0.74,10.56,Wheat,33.943000000000005,0,0.0
2018-11-15,19.64,0.35,1.54,12.62,Wheat,33.01100000000001,0,0.0
2018-11-16,17.58,0.0,3.08,13.8,Wheat,31.83200000000001,0,0.0
2018-11-17,17.8,0.0,2.37,13.11,Wheat,30.64200000000001,0,0.0
2018-11-18,20.04,0.0,0.66,12.97,Wheat,29.34000000000001,0,0.0
2018-11-19,19.22,0.0,1.52,10.1,Wheat,28.07900000000001,0,0.0
2018-11-20,19.66,0.0,1.53,12.9,Wheat,26.79600000000001,0,0.0
2018-11-21,18.42,0.0,2.24,12.32,Wheat,25.57500000000001,0,0.0
2018-11-22,18.45,0.0,1.17,11.86,Wheat,34.352500000000006,1,4.5
2018-11-23,17.58,0.0,2.78,12.45,Wheat,33.173500000000004,0,0.0
2018-11-24,17.24,0.0,2.95,14.58,Wheat,32.011500000000005,0,0.0
2018-11-25,18.0,0.0,1.69,13.69,Wheat,30.811500000000006,0,0.0
2018-11-26,18.49,0.0,1.49,12.69,Wheat,29.587000000000007,0,0.0
2018-11-27,19.89,0.0,0.68,11.46,Wheat,28.292500000000008,0,0.0
2018-11-28,19.54,0.0,0.73,9.39,Wheat,27.015500000000007,0,0.0
2018-11-29,17.31,0.0,1.87,10.12,Wheat,25.850000000000005,0,0.0
2018-11-30,17.01,0.0,2.14,11.25,Wheat,34.6995,1,4.5
2018-12-01,16.95,0.0,1.93,13.02,Wheat,33.552,0,0.0
2018-12-02,17.82,0.0,0.9,12.46,Wheat,32.361,0,0.0
2018-12-03,16.24,0.0,1.64,12.16,Wheat,31.249,0,0.0
2018-12-04,16.13,0.0,1.45,10.91,Wheat,30.1425,0,0.0
2018-12-05,15.82,0.0,1.6,11.09,Wheat,29.051499999999997,0,0.0
2018-12-06,15.85,0.0,1.41,11.52,Wheat,27.958999999999996,0,0.0
2018-12-07,14.52,0.0,2.0,11.16,Wheat,26.932999999999996,0,0.0
2018-12-08,14.57,0.0,1.56,11.73,Wheat,25.904499999999995,0,0.0
2018-12-09,15.42,0.0,1.39,10.57,Wheat,34.833499999999994,1,4.5
2018-12-10,16.3,0.0,0.96,10.02,Wheat,33.71849999999999,0,0.0
2018-12-11,17.11,0.0,0.77,9.07,Wheat,32.56299999999999,0,0.0
2018-12-12,14.36,0.57,1.67,6.89,Wheat,32.11499999999999,0,0.0
2018-12-13,13.34,0.05,1.42,9.01,Wheat,31.197999999999986,0,0.0
2018-12-14,13.08,0.0,1.93,11.7,Wheat,30.243999999999986,0,0.0
2018-12-15,13.21,0.0,2.2,12.85,Wheat,29.283499999999986,0,0.0
2018-12-16,12.56,0.0,1.55,12.91,Wheat,28.355499999999985,0,0.0
2018-12-17,12.64,0.0,1.65,10.62,Wheat,27.423499999999986,0,0.0
2018-12-18,12.31,0.0,2.19,13.38,Wheat,26.507999999999985,0,0.0
2018-12-19,11.75,0.0,1.83,12.71,Wheat,25.620499999999986,0,0.0
2018-12-20,11.87,0.0,1.66,13.12,Wheat,34.72699999999999,1,4.5
2018-12-21,10.59,0.0,1.92,12.37,Wheat,33.89749999999999,0,0.0
2018-12-22,11.77,0.0,1.0,11.21,Wheat,33.008999999999986,0,0.0
2018-12-23,12.58,0.0,0.98,9.97,Wheat,32.079999999999984,0,0.0
2018-12-24,11.22,0.0,1.87,11.27,Wheat,31.218999999999983,0,0.0
2018-12-25,10.2,0.0,2.56,10.87,Wheat,30.408999999999985,0,0.0
2018-12-26,10.17,0.0,2.05,11.43,Wheat,29.600499999999986,0,0.0
2018-12-27,11.1,0.0,1.59,12.27,Wheat,28.745499999999986,0,0.0
2018-12-28,8.44,0.0,2.41,12.81,Wheat,28.023499999999984,0,0.0
2018-12-29,9.44,0.0,2.08,13.28,Wheat,27.251499999999986,0,0.0
2018-12-30,11.25,0.0,1.42,11.67,Wheat,26.388999999999985,0,0.0
2018-12-31,10.93,0.0,2.18,12.31,Wheat,25.542499999999986,0,0.0
2019-01-01,11.31,0.0,1.47,12.29,Wheat,34.676999999999985,1,4.5
2019-01-02,13.77,0.0,0.97,11.4,Wheat,33.68849999999998,0,0.0
2019-01-03,11.82,0.0,2.25,10.47,Wheat,32.797499999999985,0,0.0
2019-01-04,11.24,0.0,1.5,8.02,Wheat,31.935499999999983,0,0.0
2019-01-05,12.97,0.0,1.41,10.76,Wheat,30.986999999999984,0,0.0
2019-01-06,12.53,0.82,1.53,6.33,Wheat,30.880499999999984,0,0.0
2019-01-07,12.52,0.0,1.88,10.27,Wheat,29.954499999999985,0,0.0
2019-01-08,12.14,0.0,2.33,11.94,Wheat,29.047499999999985,0,0.0
2019-01-09,12.39,0.0,2.79,13.36,Wheat,28.127999999999986,0,0.0
2019-01-10,12.36,0.0,1.86,12.92,Wheat,27.209999999999987,0,0.0
2019-01-11,14.24,0.0,0.65,11.24,Wheat,26.197999999999986,0,0.0
2019-01-12,14.91,0.0,0.98,10.08,Wheat,25.152499999999986,0,0.0
2019-01-13,13.52,0.01,2.03,8.83,Wheat,34.18649999999999,1,4.5
2019-01-14,11.72,0.0,3.71,14.9,Wheat,33.300499999999985,0,0.0
2019-01-15,10.56,0.0,2.6,11.17,Wheat,32.47249999999998,0,0.0
2019-01-16,13.4,0.0,0.89,11.38,Wheat,31.502499999999984,0,0.0
2019-01-17,12.1,0.0,1.63,12.56,Wheat,30.597499999999982,0,0.0
2019-01-18,12.47,0.0,1.68,12.81,Wheat,29.67399999999998,0,0.0
2019-01-19,14.33,0.0,1.69,12.77,Wheat,28.65749999999998,0,0.0
2019-01-20,17.84,0.0,0.92,12.71,Wheat,27.46549999999998,0,0.0
2019-01-21,15.9,12.43,3.32,5.51,Wheat,38.800499999999985,0,0.0
2019-01-22,13.55,25.78,2.74,6.82,Wheat,63.60299999999999,0,0.0
2019-01-23,13.98,0.12,1.44,10.31,Wheat,62.72399999999998,0,0.0
2019-01-24,13.82,0.02,1.92,9.35,Wheat,61.752999999999986,0,0.0
2019-01-25,10.67,1.46,2.3,11.66,Wheat,62.379499999999986,0,0.0
2019-01-26,9.82,0.05,1.91,15.25,Wheat,61.638499999999986,0,0.0
2019-01-27,9.71,0.02,2.36,11.31,Wheat,60.87299999999999,0,0.0
2019-01-28,9.61,0.0,2.7,16.28,Wheat,60.09249999999999,0,0.0
2019-01-29,10.22,0.0,2.46,16.65,Wheat,59.28149999999999,0,0.0
2019-01-30,10.81,0.0,1.52,12.75,Wheat,58.44099999999999,0,0.0
2019-01-31,13.46,0.07,2.1,9.89,Wheat,57.53799999999999,0,0.0
2019-02-01,13.72,0.03,1.47,11.06,Wheat,56.581999999999994,0,0.0
2019-02-02,12.46,0.0,1.84,8.11,Wheat,55.65899999999999,0,0.0
2019-02-03,12.8,0.0,1.61,8.79,Wheat,54.718999999999994,0,0.0
2019-02-04,13.87,0.0,1.44,12.07,Wheat,53.7255,0,0.0
2019-02-05,17.21,0.04,0.99,9.82,Wheat,52.605,0,0.0
2019-02-06,17.07,3.22,2.29,11.1,Wheat,54.671499999999995,0,0.0
2019-02-07,16.44,10.35,4.01,4.95,Wheat,63.89949999999999,0,0.0
2019-02-08,13.4,0.85,2.21,16.72,Wheat,63.779499999999985,0,0.0
2019-02-09,12.0,0.0,2.57,18.4,Wheat,62.879499999999986,0,0.0
2019-02-10,12.57,0.0,1.68,13.26,Wheat,61.950999999999986,0,0.0
2019-02-11,13.92,0.0,1.32,13.48,Wheat,60.954999999999984,0,0.0
2019-02-12,15.18,0.0,0.96,13.45,Wheat,59.89599999999999,0,0.0
2019-02-13,16.75,0.0,0.75,11.93,Wheat,58.758499999999984,0,0.0
2019-02-14,16.43,1.93,2.53,7.53,Wheat,59.566999999999986,0,0.0
2019-02-15,14.82,7.59,1.23,10.16,Wheat,66.11599999999999,0,0.0
2019-02-16,15.08,0.07,1.18,8.7,Wheat,65.13199999999998,0,0.0
2019-02-17,14.64,0.0,2.32,15.18,Wheat,64.09999999999998,0,0.0
2019-02-18,16.59,0.7,1.45,11.97,Wheat,63.67049999999998,0,0.0
2019-02-19,17.85,0.49,1.18,13.46,Wheat,62.96799999999998,0,0.0
2019-02-20,17.89,1.77,1.98,5.58,Wheat,63.54349999999999,0,0.0
2019-02-21,20.17,0.67,2.08,14.22,Wheat,62.90499999999998,0,0.0
2019-02-22,18.55,0.02,2.9,15.44,Wheat,61.697499999999984,0,0.0
2019-02-23,14.45,0.0,2.91,19.44,Wheat,60.67499999999998,0,0.0
2019-02-24,15.75,0.0,1.97,18.09,Wheat,59.587499999999984,0,0.0
2019-02-25,16.3,0.0,1.23,16.46,Wheat,58.47249999999998,0,0.0
2019-02-26,16.05,2.24,1.86,9.47,Wheat,59.609999999999985,0,0.0
2019-02-27,12.95,2.28,2.2,13.68,Wheat,60.94249999999999,0,0.0
2019-02-28,13.49,0.0,2.1,19.95,Wheat,59.96799999999999,0,0.0
2019-03-01,14.97,0.0,1.85,19.62,Wheat,58.91949999999999,0,0.0
2019-03-02,16.25,5.43,1.57,5.79,Wheat,63.236999999999995,0,0.0
2019-03-03,17.15,0.2,1.78,12.91,Wheat,62.2795,0,0.0
2019-03-04,17.53,0.56,1.78,14.66,Wheat,61.663000000000004,0,0.0
2019-03-05,16.82,0.02,2.25,19.22,Wheat,60.54200000000001,0,0.0
2019-03-06,16.52,0.0,2.27,21.8,Wheat,59.41600000000001,0,0.0
2019-03-07,17.64,0.0,1.89,20.48,Wheat,58.23400000000001,0,0.0
2019-03-08,18.81,0.0,1.95,18.39,Wheat,56.99350000000001,0,0.0
2019-03-09,19.1,0.0,2.46,19.39,Wheat,55.73850000000001,0,0.0
2019-03-10,19.09,0.0,1.65,21.87,Wheat,54.48400000000001,0,0.0
2019-03-11,20.76,0.34,2.53,18.24,Wheat,53.48600000000001,0,0.0
2019-03-12,20.17,0.01,2.32,15.91,Wheat,52.18750000000001,0,0.0
2019-03-13,18.11,0.0,1.57,9.22,Wheat,50.982000000000006,0,0.0
2019-03-14,19.31,0.95,2.18,13.05,Wheat,50.666500000000006,0,0.0
2019-03-15,18.9,0.0,2.14,21.63,Wheat,49.42150000000001,0,0.0
2019-03-16,19.59,0.0,1.86,20.5,Wheat,48.14200000000001,0,0.0
2019-03-17,20.39,0.0,1.58,21.27,Wheat,46.82250000000001,0,0.0
2019-03-18,20.83,0.0,1.53,21.59,Wheat,45.48100000000001,0,0.0
2019-03-19,22.16,0.0,2.21,22.58,Wheat,44.07300000000001,0,0.0
2019-03-20,23.82,0.35,2.21,20.44,Wheat,42.93200000000001,0,0.0
2019-03-21,23.57,0.03,1.3,20.98,Wheat,41.483500000000014,0,0.0
2019-03-22,22.37,0.0,3.21,23.6,Wheat,40.06500000000001,0,0.0
2019-03-23,22.16,0.0,3.79,23.01,Wheat,38.65700000000001,0,0.0
2019-03-24,24.23,0.0,3.34,22.76,Wheat,37.14550000000001,0,0.0
2019-03-25,23.19,0.14,2.1,19.24,Wheat,35.826000000000015,0,0.0
2019-03-26,23.18,0.0,2.88,24.44,Wheat,34.36700000000001,0,0.0
2019-03-27,23.6,0.0,2.36,20.15,Wheat,32.887000000000015,0,0.0
2019-03-28,26.11,0.0,2.02,21.85,Wheat,31.281500000000015,0,0.0
2019-03-29,27.93,0.0,1.74,22.5,Wheat,29.585000000000015,0,0.0
2019-03-30,29.01,0.07,1.17,22.52,Wheat,27.904500000000017,0,0.0
2019-03-31,26.83,0.0,3.03,23.47,Wheat,26.263000000000016,0,0.0
2019-04-01,25.23,0.0,2.92,25.89,None,24.701500000000017,0,0.0
2019-04-02,26.63,0.0,1.68,25.14,None,23.070000000000018,0,0.0
2019-04-03,27.81,0.0,2.01,25.0,None,21.379500000000018,0,0.0
2019-04-04,29.21,0.0,1.55,24.21,None,19.619000000000018,0,0.0
2019-04-05,30.71,0.0,1.34,23.41,None,17.783500000000018,0,0.0
2019-04-06,31.64,0.0,1.7,23.37,None,15.901500000000018,0,0.0
2019-04-07,30.7,0.01,1.5,20.02,None,14.076500000000017,0,0.0
2019-04-08,29.43,1.36,1.42,22.78,None,13.665000000000017,0,0.0
2019-04-09,29.4,0.4,1.45,23.94,None,12.295000000000018,0,0.0
2019-04-10,31.21,0.0,1.59,23.51,None,10.434500000000018,0,0.0
2019-04-11,31.42,0.0,2.35,23.21,None,8.563500000000017,0,0.0
2019-04-12,31.59,0.01,2.58,21.02,None,6.694000000000017,0,0.0
2019-04-13,31.6,0.08,3.02,24.41,None,4.894000000000017,0,0.0
2019-04-14,32.15,0.0,3.39,24.87,None,2.9865000000000173,0,0.0
2019-04-15,33.28,0.0,3.65,23.55,None,1.022500000000017,0,0.0
2019-04-16,28.1,0.2,2.77,10.34,None,0.0,0,0.0
2019-04-17,23.91,6.96,2.78,16.21,None,5.4645,0,0.0
2019-04-18,24.69,3.22,1.35,22.18,None,7.1499999999999995,0,0.0
2019-04-19,26.46,0.0,1.94,24.12,None,5.526999999999999,0,0.0
2019-04-20,27.72,0.0,1.8,24.54,None,3.8409999999999993,0,0.0
2019-04-21,30.03,0.0,2.41,24.23,None,2.0394999999999994,0,0.0
2019-04-22,31.75,0.0,2.11,24.97,None,0.15199999999999925,0,0.0
2019-04-23,33.07,0.0,2.01,24.17,None,0.0,0,0.0
2019-04-24,33.22,0.0,1.63,24.36,None,0.0,0,0.0
2019-04-25,34.47,0.0,1.62,22.56,None,0.0,0,0.0
2019-04-26,33.99,0.36,3.02,24.75,None,0.0,0,0.0
2019-04-27,34.01,0.0,4.86,26.22,None,0.0,0,0.0
2019-04-28,33.67,0.0,4.26,26.47,None,0.0,0,0.0
2019-04-29,34.03,0.0,2.71,26.28,None,0.0,0,0.0
2019-04-30,34.43,0.0,2.4,26.25,None,0.0,0,0.0
2019-05-01,34.22,0.0,1.87,25.84,None,0.0,0,0.0
2019-05-02,33.75,0.11,2.47,23.03,None,0.0,0,0.0
2019-05-03,33.26,0.79,1.93,23.51,None,0.0,0,0.0
2019-05-04,31.88,0.61,2.99,25.95,None,0.0,0,0.0
2019-05-05,32.24,0.0,3.37,28.57,None,0.0,0,0.0
2019-05-06,33.23,0.0,2.88,28.27,None,0.0,0,0.0
2019-05-07,34.02,0.0,2.65,25.64,None,0.0,0,0.0
2019-05-08,34.92,0.0,2.97,25.87,None,0.0,0,0.0
2019-05-09,35.32,0.0,3.77,25.85,None,0.0,0,0.0
2019-05-10,35.72,0.0,3.69,26.07,None,0.0,0,0.0
2019-05-11,34.44,0.0,2.92,24.8,None,0.0,0,0.0
2019-05-12,33.76,0.0,2.97,20.79,None,0.0,0,0.0
2019-05-13,34.04,0.13,1.53,21.49,None,0.0,0,0.0
2019-05-14,32.33,1.08,2.92,23.95,None,0.0,0,0.0
2019-05-15,33.76,0.0,1.19,18.04,None,0.0,0,0.0
2019-05-16,33.48,2.53,2.16,20.33,None,0.5559999999999998,0,0.0
2019-05-17,32.53,2.98,2.82,22.87,None,1.6094999999999995,0,0.0
2019-05-18,29.38,2.61,2.19,25.42,None,2.450499999999999,0,0.0
2019-05-19,31.61,0.0,3.28,27.03,None,0.569999999999999,0,0.0
2019-05-20,33.53,0.0,3.16,26.07,None,0.0,0,0.0
2019-05-21,33.78,0.0,3.47,23.46,None,0.0,0,0.0
2019-05-22,34.45,0.0,2.56,18.31,None,0.0,0,0.0
2019-05-23,34.36,1.4,2.11,22.35,None,0.0,0,0.0
2019-05-24,33.61,0.15,2.7,22.58,None,0.0,0,0.0
2019-05-25,32.86,0.0,4.64,27.99,None,0.0,0,0.0
2019-05-26,33.6,0.0,3.33,28.27,None,0.0,0,0.0
2019-05-27,34.92,0.0,3.59,27.68,None,0.0,0,0.0
2019-05-28,35.33,0.0,3.5,27.82,None,0.0,0,0.0
2019-05-29,36.97,0.0,3.39,28.56,None,0.0,0,0.0
2019-05-30,38.19,0.0,2.65,27.36,None,0.0,0,0.0
2019-05-31,38.55,0.0,2.89,26.46,None,0.0,0,0.0
2019-06-01,39.17,0.0,1.63,26.05,Rice,10.0,1,4.5
2019-06-02,39.17,0.0,2.38,26.06,Rice,17.741500000000002,1,4.5
2019-06-03,37.88,0.03,2.24,25.08,Rice,25.577500000000004,1,4.5
2019-06-04,37.76,0.05,2.25,24.56,Rice,33.43950000000001,1,4.5
2019-06-05,38.95,0.0,1.57,24.31,Rice,31.19200000000001,0,0.0
2019-06-06,38.42,0.9,1.91,23.7,Rice,29.871000000000013,0,0.0
2019-06-07,36.67,0.21,2.02,25.85,Rice,27.947500000000012,0,0.0
2019-06-08,37.99,0.0,1.87,27.32,Rice,25.74800000000001,0,0.0
2019-06-09,38.67,0.0,2.76,27.03,Rice,33.51450000000001,1,4.5
2019-06-10,39.41,0.0,2.04,25.63,Rice,31.244000000000014,0,0.0
2019-06-11,39.95,0.0,2.22,22.97,Rice,28.946500000000015,0,0.0
2019-06-12,39.86,1.06,1.93,24.47,Rice,27.713500000000014,0,0.0
2019-06-13,37.81,0.06,2.24,24.48,Rice,25.583000000000013,0,0.0
2019-06-14,37.74,0.0,3.19,27.83,Rice,33.396000000000015,1,4.5
2019-06-15,38.14,0.0,4.47,24.64,Rice,31.189000000000014,0,0.0
2019-06-16,37.3,0.04,5.08,15.08,Rice,29.064000000000014,0,0.0
2019-06-17,34.64,0.52,4.08,10.88,Rice,27.552000000000014,0,0.0
2019-06-18,33.39,3.44,2.62,18.07,Rice,29.022500000000015,0,0.0
2019-06-19,34.28,0.0,1.66,23.34,Rice,27.008500000000016,0,0.0
2019-06-20,34.23,0.0,1.89,25.92,Rice,34.997000000000014,1,4.5
2019-06-21,36.11,0.0,1.31,21.62,Rice,32.891500000000015,0,0.0
2019-06-22,37.03,0.0,1.47,24.89,Rice,30.740000000000016,0,0.0
2019-06-23,36.67,0.91,2.57,25.14,Rice,29.516500000000015,0,0.0
2019-06-24,33.9,3.06,3.33,19.03,Rice,30.581500000000016,0,0.0
2019-06-25,35.61,0.42,1.44,20.1,Rice,28.921000000000017,0,0.0
2019-06-26,37.65,0.06,2.54,22.9,Rice,26.798500000000015,0,0.0
2019-06-27,37.33,0.0,3.45,22.47,Rice,34.63200000000002,1,4.5
2019-06-28,37.66,0.0,3.34,22.26,Rice,32.44900000000002,0,0.0
2019-06-29,38.44,0.0,2.94,23.97,Rice,30.227000000000018,0,0.0
2019-06-30,39.12,0.2,1.59,22.02,Rice,28.171000000000017,0,0.0
2019-07-01,38.67,1.05,1.4,23.97,Rice,26.98750000000002,0,0.0
2019-07-02,38.84,0.04,1.7,20.36,Rice,34.78550000000001,1,4.5
2019-07-03,36.31,10.49,1.58,21.45,Rice,43.16000000000002,0,0.0
2019-07-04,36.18,0.81,1.64,12.39,Rice,41.86100000000002,0,0.0
2019-07-05,34.68,12.31,1.36,10.37,Rice,52.13700000000002,0,0.0
2019-07-06,34.28,1.68,1.9,19.86,Rice,51.80300000000002,0,0.0
2019-07-07,33.75,9.9,1.04,18.61,Rice,59.71550000000002,0,0.0
2019-07-08,35.87,2.33,1.33,18.68,Rice,59.95200000000002,0,0.0
2019-07-09,33.65,15.79,2.08,12.86,Rice,73.75950000000002,0,0.0
2019-07-10,34.08,10.78,2.82,18.09,Rice,82.53550000000001,0,0.0
2019-07-11,34.67,5.1,2.99,17.29,Rice,85.602,0,0.0
2019-07-12,34.86,0.61,3.47,17.55,Rice,84.169,0,0.0
2019-07-13,34.63,3.72,3.61,19.38,Rice,85.8575,0,0.0
2019-07-14,33.85,3.73,2.32,20.15,Rice,87.595,0,0.0
2019-07-15,32.4,20.61,1.67,13.29,Rice,100.0,0,0.0
2019-07-16,31.38,13.06,1.18,15.2,Rice,100.0,0,0.0
2019-07-17,30.78,11.74,0.86,16.13,Rice,100.0,0,0.0
2019-07-18,30.34,2.58,0.88,11.15,Rice,100.0,0,0.0
2019-07-19,32.7,0.22,1.18,22.47,Rice,98.285,0,0.0
2019-07-20,33.24,1.42,1.35,17.03,Rice,97.743,0,0.0
2019-07-21,32.91,4.89,1.5,17.34,Rice,100.0,0,0.0
2019-07-22,33.71,1.63,1.32,20.24,Rice,99.6445,0,0.0
2019-07-23,33.4,8.48,1.47,20.91,Rice,100.0,0,0.0
2019-07-24,34.8,10.36,1.71,17.57,Rice,100.0,0,0.0
2019-07-25,29.58,21.33,1.76,7.95,Rice,100.0,0,0.0
2019-07-26,29.07,9.78,1.55,9.62,Rice,100.0,0,0.0
2019-07-27,28.48,23.54,3.12,10.86,Rice,100.0,0,0.0
2019-07-28,29.2,3.22,3.26,17.39,Rice,100.0,0,0.0
2019-07-29,30.34,0.36,3.07,20.08,Rice,98.543,0,0.0
2019-07-30,30.75,0.86,2.24,16.79,Rice,97.5655,0,0.0
2019-07-31,30.32,0.18,1.5,16.34,Rice,95.9295,0,0.0
2019-08-01,30.63,0.24,2.53,18.33,Rice,94.338,0,0.0
2019-08-02,29.56,20.49,2.06,12.7,Rice,100.0,0,0.0
2019-08-03,28.79,3.05,2.04,12.66,Rice,100.0,0,0.0
2019-08-04,28.06,8.16,2.01,13.47,Rice,100.0,0,0.0
2019-08-05,31.15,7.47,1.04,15.62,Rice,100.0,0,0.0
2019-08-06,30.88,33.39,0.74,4.66,Rice,100.0,0,0.0
2019-08-07,29.97,3.4,0.97,14.6,Rice,100.0,0,0.0
2019-08-08,30.57,0.36,1.13,21.69,Rice,98.5315,0,0.0
2019-08-09,29.7,0.55,3.42,17.19,Rice,97.2965,0,0.0
2019-08-10,28.94,0.68,3.28,16.6,Rice,96.2295,0,0.0
2019-08-11,30.13,2.71,1.54,21.27,Rice,97.133,0,0.0
2019-08-12,30.85,0.57,1.04,15.98,Rice,95.86049999999999,0,0.0
2019-08-13,31.52,3.09,1.13,12.73,Rice,97.07449999999999,0,0.0
2019-08-14,30.59,8.02,1.44,18.71,Rice,100.0,0,0.0
2019-08-15,29.01,7.09,2.09,18.52,Rice,100.0,0,0.0
2019-08-16,28.29,4.19,3.44,15.36,Rice,100.0,0,0.0
2019-08-17,27.97,5.78,3.9,9.36,Rice,100.0,0,0.0
2019-08-18,27.96,17.1,1.49,10.45,Rice,100.0,0,0.0
2019-08-19,29.62,4.2,0.49,19.93,Rice,100.0,0,0.0
2019-08-20,28.8,0.3,1.86,21.02,Rice,98.56,0,0.0
2019-08-21,28.6,0.46,2.06,21.86,Rice,97.28999999999999,0,0.0
2019-08-22,28.92,0.42,1.37,17.09,Rice,95.964,0,0.0
2019-08-23,29.86,0.57,1.25,20.39,Rice,94.74099999999999,0,0.0
2019-08-24,30.96,0.15,1.14,11.22,Rice,93.04299999999999,0,0.0
2019-08-25,28.37,8.66,1.36,11.64,Rice,99.98449999999998,0,0.0
2019-08-26,29.47,0.03,1.39,21.29,Rice,98.24099999999999,0,0.0
2019-08-27,30.77,0.01,0.88,21.46,Rice,96.4125,0,0.0
2019-08-28,31.3,0.0,1.09,22.15,Rice,94.5475,0,0.0
2019-08-29,31.53,0.64,0.99,19.57,Rice,93.31099999999999,0,0.0
2019-08-30,30.25,0.75,0.99,20.73,Rice,92.24849999999999,0,0.0
2019-08-31,31.51,22.26,0.76,19.46,Rice,100.0,0,0.0
2019-09-01,29.87,18.25,1.24,11.94,Rice,100.0,0,0.0
2019-09-02,29.22,0.19,1.16,19.16,Rice,98.429,0,0.0
2019-09-03,30.84,0.66,0.94,16.11,Rice,97.247,0,0.0
2019-09-04,30.34,1.7,1.32,14.67,Rice,97.13,0,0.0
2019-09-05,30.57,0.56,1.02,15.91,Rice,95.86149999999999,0,0.0
2019-09-06,30.23,1.75,0.64,17.06,Rice,95.8,0,0.0
2019-09-07,29.56,4.81,1.0,13.71,Rice,98.832,0,0.0
2019-09-08,29.8,4.23,0.66,19.07,Rice,100.0,0,0.0
2019-09-09,30.3,0.02,1.16,19.87,Rice,98.205,0,0.0
2019-09-10,30.05,0.28,1.32,18.53,Rice,96.6825,0,0.0
2019-09-11,30.81,0.3,0.98,19.29,Rice,95.142,0,0.0
2019-09-12,31.28,0.11,1.01,15.93,Rice,93.38799999999999,0,0.0
2019-09-13,30.77,0.29,2.06,18.2,Rice,91.8395,0,0.0
2019-09-14,30.78,0.24,1.82,14.58,Rice,90.2405,0,0.0
2019-09-15,30.44,0.26,0.88,13.14,Rice,88.6785,0,0.0
2019-09-16,30.56,1.16,1.37,18.03,Rice,88.0105,0,0.0
2019-09-17,30.13,7.71,1.17,16.0,Rice,93.91399999999999,0,0.0
2019-09-18,30.21,0.02,1.26,19.45,Rice,92.12349999999998,0,0.0
2019-09-19,28.37,0.03,2.25,15.62,Rice,90.43499999999997,0,0.0
2019-09-20,28.97,0.0,1.68,17.05,Rice,88.68649999999997,0,0.0
2019-09-21,29.6,4.96,0.88,17.35,Rice,91.86649999999996,0,0.0
